Date/Time,AN0Loc,AN0Speed,WV0,AN1Loc,AN1Speed,WV1,AN2Loc,AN2Speed,WV2,AN3Loc,AN3Speed,WV3,AN4Loc,AN4Speed,WV4,AN5Loc,AN5Speed,WV5,extSpeed,extDir,AltStat,AzStat,incWind
2011-09-28 08:00:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.509863973,189.0715851,49.583537,30.000001,159.0715841
2011-09-28 08:01:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.510008813,189.0702391,49.999663,15.77064,173.2995991
2011-09-28 08:02:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.510140894,189.068841,62.324977,305.771225,116.702384
2011-09-28 08:03:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.510300802,189.0674753,77.857118,230.7722,41.7047247
2011-09-28 08:04:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.510431717,189.0660099,77.711558,224.19911,35.1331001
2011-09-28 08:05:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.510569586,189.0645922,77.550127,224.74432,35.6797278
2011-09-28 08:06:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51068658,189.0632753,77.415015,225.0668,36.0035247
2011-09-28 08:07:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.510853432,189.0619167,77.321250,225.78497,36.7230533
2011-09-28 08:08:44,front dome,0.0,356.48,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.510986654,189.060491,77.109949,226.22142,37.160929
2011-09-28 08:09:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51114886,189.0591116,76.974799,226.97668,37.9175684
2011-09-28 08:11:44,front dome,0.0,356.48,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511404851,189.0564631,76.735804,227.65473,38.5982669
2011-09-28 08:12:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511484724,189.0551684,76.488896,227.79756,38.7423916
2011-09-28 08:13:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511616771,189.0538425,76.436526,228.1917,39.1378575
2011-09-28 08:14:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511722147,189.0524783,76.298494,230.03481,40.9823317
2011-09-28 08:18:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51209957,189.0472667,75.585195,232.25412,43.2068533
2011-09-28 08:24:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.512803599,189.0392849,74.559686,232.27894,43.2396551
2011-09-28 08:25:44,front dome,0.0,356.48,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.512901992,189.0379837,74.547157,233.02666,43.9886763
2011-09-28 08:27:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513152098,189.0354162,74.150777,233.7234,44.6879838
2011-09-28 08:29:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513389441,189.0327989,73.753923,232.37431,43.3415111
2011-09-28 08:31:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513515644,189.031477,73.133689,233.373,44.341523
2011-09-28 08:34:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513828159,189.0275972,72.520444,233.86914,44.8415428
2011-09-28 08:35:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513957829,189.026265,72.188545,235.67168,46.645415
2011-09-28 08:37:44,front dome,0.0,356.13,lower right,0.0,343.12,lower left,0.0,356.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.514048083,189.0249965,70.805747,187.69608,1.3289165
2011-09-29 07:33:34,front dome,0.0,0.35,lower right,0.0,4.92,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.481675363,188.4455296,55.858426,187.851642,0.5938876
2011-09-29 07:34:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.481675363,188.4455296,55.837290,192.905961,4.4604314
2011-09-29 08:05:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.479551006,188.444944,54.648093,134.51461,53.930334
2011-09-29 08:08:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.479308613,188.4440933,48.019709,134.545823,53.8982703
2011-09-29 08:09:34,front dome,0.0,0.35,lower right,0.0,4.92,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.479223254,188.44386,48.178043,134.564279,53.879581
2011-09-29 08:10:34,front dome,0.0,0.35,lower right,0.0,4.92,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.479141321,188.4436815,48.261593,134.60628,53.8374015
2011-09-29 08:11:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.479057108,188.4436319,48.478834,134.84887,53.5947619
2011-09-29 08:18:34,front dome,0.0,0.35,lower right,0.0,4.92,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.478451689,188.4429129,49.527593,134.857231,53.5856819
2011-09-29 08:19:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.478365209,188.4428827,49.543561,151.452598,36.9902847
2011-09-29 08:20:34,front dome,0.0,0.35,lower right,0.0,4.92,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.478278731,188.4429598,64.814201,232.804174,44.3612142
2011-09-29 08:21:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.478193395,188.4430815,74.166155,233.41803,44.9749485
2011-09-29 08:23:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.478020448,188.4433167,73.828036,234.173843,45.7305263
2011-09-29 08:26:34,front dome,0.0,0.35,lower right,0.0,4.92,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.477762184,188.4436815,73.374370,234.491205,46.0475235
2011-09-29 08:27:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47767686,188.4437414,73.172284,243.254108,54.8103666
2011-09-29 09:59:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470919391,188.3699414,56.316189,243.270925,54.9009836
2011-09-29 10:01:34,front dome,0.0,0.35,lower right,0.0,4.92,lower left,0.0,340.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470919391,188.3699414,55.949375,243.881393,55.5114516
2011-09-29 10:02:34,front dome,0.0,0.35,lower right,0.0,5.27,lower left,0.0,340.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470919391,188.3699414,55.978296,273.340507,84.9705656
2011-10-01 10:15:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.635991691,186.2687273,69.543683,267.524967,81.2562397
2011-10-01 10:16:14,front dome,0.0,30.58,lower right,0.0,98.78,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.635991691,186.2687273,71.645283,266.056374,79.7876467
2011-10-01 10:31:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.635330314,186.2680259,68.354057,282.837875,96.5698491
2011-10-01 10:32:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.635287944,186.2679831,66.585819,282.443019,96.1750359
2011-10-01 10:33:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.635243366,186.2679437,66.248524,282.423446,96.1555023
2011-10-01 10:34:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.635204313,186.2678667,66.227029,281.640517,95.3726503
2011-10-01 10:37:14,front dome,0.0,30.23,lower right,0.0,98.78,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.635028611,186.2673619,65.539247,271.223995,84.9566331
2011-10-01 10:38:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63496084,186.266864,63.632897,271.054088,84.787224
2011-10-01 10:53:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.633902498,186.2630823,63.378728,260.529345,74.2662627
2011-10-01 11:07:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.632949777,186.2626706,54.101694,248.029193,61.7665224
2011-10-01 11:08:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.632888678,186.2626202,40.810186,71.043593,115.2190272
2011-10-01 11:10:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63274992,186.2626972,35.848014,68.640514,117.6221832
2011-10-01 11:23:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631824405,186.2633739,38.349281,68.17738,118.0859939
2011-10-01 11:25:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631662508,186.2635878,38.809153,67.301464,118.9621238
2011-10-01 11:28:14,front dome,0.0,30.23,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631437341,186.2638584,39.664069,67.199408,119.0644504
2011-10-01 11:30:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631288709,186.2640027,39.764220,66.835571,119.4284317
2011-10-01 11:32:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631152228,186.2643733,40.108182,66.484848,119.7795253
2011-10-01 11:33:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631072398,186.2646696,40.440829,62.132189,124.1324806
2011-10-01 11:53:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629732235,186.2683086,44.225920,69.995292,116.2730166
2011-10-01 11:56:14,front dome,0.0,30.58,lower right,0.0,98.78,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629616467,186.2683671,40.059136,88.354307,97.9140601
2011-10-01 12:07:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628970601,186.2687726,24.090738,103.999999,82.2687736
2011-10-01 12:08:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628890826,186.2688789,20.000485,103.999822,82.2690569
2011-10-01 12:09:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62882871,186.2689499,20.008328,103.999824,82.2691259
2011-10-01 12:10:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628784251,186.2690374,20.008458,103.999805,82.2692324
2011-10-01 12:11:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628753035,186.2691282,20.008521,103.999802,82.2693262
2011-10-01 12:12:14,front dome,0.0,30.58,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628717405,186.2691506,20.008798,292.493046,106.2238954
2011-10-01 12:13:14,front dome,0.0,30.23,lower right,0.0,98.43,lower left,0.0,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628689501,186.2692017,55.485689,103.999535,82.2696667
2011-10-02 08:45:24,front dome,0.0,121.28,lower right,0.0,310.42,lower left,0.0,29.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.648675796,186.3023597,20.006831,103.999532,82.3028277
2011-10-04 02:09:04,front dome,0.0,12.3,lower right,0.0,25.31,lower left,0.0,338.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724592497,186.2244683,20.006848,103.999501,82.2249673
2011-10-04 02:10:04,front dome,0.0,12.3,lower right,0.0,51.32,lower left,0.0,283.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724592497,186.2244683,20.006708,120.604356,65.6201123
2011-10-04 02:11:04,front dome,0.0,12.3,lower right,0.0,0.0,lower left,0.0,307.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724592497,186.2244683,35.408179,193.892769,7.6683007
2011-10-04 02:12:04,front dome,0.0,11.95,lower right,0.0,9.14,lower left,0.0,293.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724592497,186.2244683,80.776121,193.995436,7.7709677
2011-10-04 02:13:04,front dome,0.0,12.3,lower right,0.0,17.92,lower left,1.3,297.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724592497,186.2244683,80.773243,196.101305,9.8768367
2011-10-04 02:14:04,front dome,0.0,12.3,lower right,0.0,14.41,lower left,0.0,313.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724592497,186.2244683,80.670016,196.61817,10.3937017
2011-10-04 02:15:04,front dome,0.0,12.3,lower right,0.0,21.79,lower left,0.0,278.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724592497,186.2244683,80.641563,198.057097,11.8326287
2011-10-04 02:16:04,front dome,0.0,11.95,lower right,0.0,36.56,lower left,0.0,277.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724620906,186.2241877,80.556618,199.281894,13.0577063
2011-10-04 02:17:04,front dome,0.0,12.3,lower right,0.0,33.74,lower left,1.5,305.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724672677,186.2239049,80.477544,204.643515,18.4196101
2011-10-04 02:18:04,front dome,0.0,11.95,lower right,0.0,1.4,lower left,0.0,288.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72472657,186.2235076,80.048874,207.445938,21.2224304
2011-10-04 02:26:04,front dome,0.0,12.3,lower right,0.0,36.91,lower left,0.0,285.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.725002654,186.2213894,79.765368,214.254135,28.0327456
2011-10-04 02:34:04,front dome,0.0,12.3,lower right,0.0,26.01,lower left,2.0,265.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.725242595,186.2196178,78.856956,238.343377,52.1237592
2011-10-04 03:41:04,front dome,0.0,12.3,lower right,0.0,42.89,lower left,0.0,268.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.729471551,186.1721188,68.237623,238.340891,52.1687722
2011-10-04 03:42:04,front dome,0.0,12.3,lower right,0.0,42.89,lower left,0.0,268.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.729572026,186.1714539,68.249037,236.52716,50.3557061
2011-10-04 03:43:04,front dome,0.0,11.95,lower right,0.0,42.89,lower left,0.0,268.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.729667194,186.1706702,57.711241,236.8687,50.6980298
2011-10-06 04:46:44,front dome,3.0,111.79,lower right,1.7,77.34,lower left,4.7,256.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.956871652,186.4832973,56.266186,237.24177,50.7584727
2011-10-06 04:47:44,front dome,1.8,93.51,lower right,0.0,84.02,lower left,2.1,251.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957006005,186.4837703,56.289050,237.31119,50.8274197
2011-10-06 04:53:44,front dome,3.0,132.53,lower right,1.7,35.15,lower left,3.1,274.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957611215,186.4864524,55.115729,237.81053,51.3240776
2011-10-06 05:02:44,front dome,2.3,151.17,lower right,1.4,50.62,lower left,2.6,279.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95844422,186.4907226,53.579377,237.3638,50.8730774
2011-10-06 05:13:44,front dome,4.5,123.74,lower right,1.0,40.42,lower left,3.8,247.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.959590967,186.4955822,50.206746,237.36421,50.8686278
2011-10-06 05:22:44,front dome,3.1,118.12,lower right,2.7,88.24,lower left,2.6,259.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.960500844,186.5000525,50.047181,237.41357,50.9135175
2011-10-06 05:33:44,front dome,3.3,148.71,lower right,3.4,49.21,lower left,5.6,258.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.961545193,186.5055886,48.061102,237.40469,50.8991014
2011-10-06 05:34:44,front dome,1.4,92.1,lower right,1.0,40.07,lower left,3.6,217.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.961607363,186.5061836,47.886618,237.50839,51.0022064
2011-10-06 05:40:44,front dome,4.9,149.06,lower right,0.8,36.56,lower left,6.6,303.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96222332,186.5095456,46.796562,237.48954,50.9799944
2011-10-06 05:41:44,front dome,2.9,155.03,lower right,1.1,39.02,lower left,4.0,256.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.962315334,186.5100345,46.573142,237.37973,50.8696955
2011-10-06 05:46:44,front dome,4.7,59.76,lower right,0.0,73.47,lower left,0.0,258.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.962846407,186.5125139,45.806841,237.34372,50.8312061
2011-10-06 05:47:44,front dome,9.2,59.76,lower right,1.0,81.56,lower left,3.6,273.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96295488,186.513011,45.474610,237.30795,50.794939
2011-10-06 05:56:44,front dome,4.4,91.05,lower right,0.0,86.13,lower left,2.6,261.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.963742666,186.5174472,43.967505,237.28176,50.7643128
2011-10-06 05:57:44,front dome,2.7,117.77,lower right,1.5,237.65,lower left,1.6,246.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.963851118,186.5179319,43.784257,237.00522,50.4872881
2011-10-06 06:06:44,front dome,2.3,33.74,lower right,1.5,320.97,lower left,4.0,328.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964742692,186.5226636,42.125318,237.08725,50.5645864
2011-10-06 06:07:44,front dome,2.9,125.85,lower right,3.8,27.42,lower left,4.9,284.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964873766,186.5232583,42.098181,237.04834,50.5250817
2011-10-06 06:08:44,front dome,5.8,60.46,lower right,1.3,280.19,lower left,2.7,287.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964999691,186.5237799,41.881370,236.43143,49.9076501
2011-10-06 06:15:44,front dome,4.1,142.03,lower right,1.5,105.82,lower left,1.8,241.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.965543538,186.5278083,40.561133,236.42841,49.9006017
2011-10-06 06:16:44,front dome,4.2,58.0,lower right,0.0,98.08,lower left,2.3,261.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96560564,186.5283688,40.537871,236.24922,49.7208512
2011-10-06 06:20:44,front dome,1.7,274.21,lower right,3.8,110.03,lower left,3.3,262.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.966013543,186.5305215,39.700491,236.25053,49.7200085
2011-10-06 06:21:44,front dome,4.6,108.28,lower right,1.9,37.61,lower left,5.0,262.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.966100334,186.5310965,39.707934,236.25096,49.7198635
2011-10-06 06:22:44,front dome,6.3,39.02,lower right,1.6,91.75,lower left,4.2,252.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.966172718,186.5317681,39.708389,236.25097,49.7192019
2011-10-06 06:57:44,front dome,0.0,348.39,lower right,0.0,204.25,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969539455,186.5514613,39.708393,236.250979,49.6995177
2011-10-06 06:58:44,front dome,0.0,348.39,lower right,0.0,204.25,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969641608,186.5520635,39.708307,237.00001,50.4479465
2011-10-06 06:59:44,front dome,0.0,348.04,lower right,0.0,204.25,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969714956,186.5525814,71.907557,236.99999,50.4474086
2011-10-06 07:00:44,front dome,0.0,348.39,lower right,0.0,204.25,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969815047,186.5531251,79.999747,229.36922,42.8160949
2011-10-06 07:03:44,front dome,0.0,348.39,lower right,0.0,204.25,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970157483,186.5548824,42.330323,229.3687,42.8138176
2011-10-06 07:04:44,front dome,0.0,348.39,lower right,0.0,204.25,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970225678,186.5555823,42.322469,229.35092,42.7953377
2011-10-06 07:05:44,front dome,0.0,348.39,lower right,0.0,204.25,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970336045,186.556168,42.087220,229.33088,42.774712
2011-10-06 07:06:44,front dome,0.0,348.39,lower right,0.0,204.25,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970410409,186.5567496,41.849288,229.32138,42.7646304
2011-10-06 07:07:44,front dome,0.0,348.39,lower right,0.0,204.25,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970525915,186.5573353,41.717557,229.27113,42.7137947
2011-10-06 07:11:44,front dome,0.0,348.39,lower right,0.0,203.9,lower left,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970861104,186.5590451,41.183254,234.12072,47.5616749
2011-10-07 06:07:34,front dome,5.2,319.92,lower right,2.7,69.96,lower left,3.2,321.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.180700615,186.9688234,40.261864,247.65043,60.6816066
2011-10-07 06:11:34,front dome,4.5,86.48,lower right,5.1,82.26,lower left,3.3,285.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.180934792,186.9716427,48.843052,339.42307,152.4514273
2011-10-07 06:12:34,front dome,5.4,325.54,lower right,0.0,61.17,lower left,3.4,272.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.181014135,186.9723127,50.211998,339.159133,152.1868203
2011-10-07 06:13:34,front dome,5.6,292.49,lower right,1.4,154.68,lower left,5.6,278.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.181084345,186.9730548,50.158094,338.350202,151.3771472
2011-10-07 06:15:34,front dome,7.0,295.66,lower right,1.7,105.46,lower left,4.6,298.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.181243024,186.9744485,49.990828,338.121046,151.1465975
2011-10-07 06:16:34,front dome,7.0,323.08,lower right,1.9,101.6,lower left,2.6,286.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.181310185,186.9751398,49.942142,337.839482,150.8643422
2011-10-07 06:17:34,front dome,8.7,337.49,lower right,2.5,66.09,lower left,6.1,283.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.181404741,186.9758452,49.881470,337.394377,150.4185318
